"var1";"var2";"N";"E";"PRR";"QUANT_05";"ebgm";"QUANT_95"
"SELEXIPAG";"FAECES SOFT";10;0,368745084919556;28,46;2,58;18,7;39,22
"SELEXIPAG";"PERIPHERAL SWELLING";42;9,14847561902858;4,62;2,58;3,32;4,24
"SERTRALINE HYDROCHLORIDE";"CONFUSIONAL STATE";54;13,2278729052525;4,13;2,58;3,23;4,01
"SODIUM OXYBATE";"GASTROOESOPHAGEAL REFLUX DISEASE";31;5,42911639344975;5,79;2,58;3,47;4,6
"SORAFENIB";"WEIGHT DECREASED";27;4,12740757476353;6,56;2,58;3,55;4,82
"CORTICOTROPIN";"INSOMNIA";20;2,02905382800586;9,89;2,57;4,47;11,31
"PACLITAXEL";"DYSPNOEA";109;32,7708996823935;3,34;2,57;3,01;3,51
"SECUKINUMAB";"SKIN DISORDER";53;12,947397234086;4,33;2,57;3,23;4,01
"SIPONIMOD";"HEADACHE";86;24,5131691569741;3,52;2,57;3,08;3,66
"TRASTUZUMAB";"NEUROTOXICITY";16;1,2126290955383;13,53;2,57;7,37;17,58
"ADALIMUMAB";"UVEITIS";59;15,079336458709;4,4;2,56;3,18;3,91
"ALIROCUMAB";"INJECTION SITE PAIN";44;9,92294022827697;4,46;2,56;3,28;4,16
"APREMILAST";"HEADACHE";614;220,444175548208;2,86;2,56;2,74;2,93
"ARIPIPRAZOLE";"GALACTORRHOEA";7;0,107768977098441;71,84;2,56;39,19;88,09
"BEVACIZUMAB";"NEUTROPENIA";28;4,48607267150101;6,29;2,56;3,51;4,73
"CERTOLIZUMAB PEGOL";"PHARYNGITIS STREPTOCOCCAL";21;2,29615179071859;9,65;2,56;4,08;9,61
"CORTICOTROPIN";"PAIN";30;5,17718186123506;5,8;2,56;3,46;4,61
"ESTROGENS CONJUGATED";"FEELING ABNORMAL";29;4,83615239899374;6,02;2,56;3,48;4,66
"FENTANYL";"DRUG DEPENDENCE";26;3,85270834510056;6,84;2,56;3,55;4,87
"GADOTERATE MEGLUMINE";"VOMITING";23;2,86883415378065;8,03;2,56;3,74;5,93
"IBUPROFEN";"DRUG HYPERSENSITIVITY";90;26,0709683305889;3,49;2,56;3,05;3,61
"INFLIXIMAB";"RECTAL HAEMORRHAGE";35;6,81545583705178;5,27;2,56;3,39;4,42
"MACITENTAN";"LEFT VENTRICULAR FAILURE";10;0,369846497421348;31,61;2,56;18,55;39,1
"METHOTREXATE";"HERPES ZOSTER";47;10,9535495027351;4,38;2,56;3,26;4,1
"MONTELUKAST SODIUM";"POOR QUALITY SLEEP";13;0,742521474285168;17,91;2,56;11,35;24,59
"NILOTINIB";"MALIGNANT NEOPLASM PROGRESSION";28;4,48034619545618;6,3;2,56;3,51;4,73
"OCTREOTIDE ACETATE";"BURNING SENSATION";24;3,20694824012965;7,58;2,56;3,64;5,18
"OXALIPLATIN";"DYSPNOEA";82;23,162998188209;3,56;2,56;3,08;3,67
"PREDNISOLONE";"HERPES ZOSTER";25;3,51962121837512;7,19;2,56;3,6;5
"PREGABALIN";"CRYING";34;6,48592277512502;5,45;2,56;3,41;4,45
"PROMETHAZINE HYDROCHLORIDE";"ANXIETY";47;10,9463218905192;4,32;2,56;3,26;4,1
"RITUXIMAB";"AGRANULOCYTOSIS";22;2,58901455081053;8,97;2,56;3,84;7,72
"RUCAPARIB CAMSYLATE";"PRODUCT DOSE OMISSION";29;4,82657641022076;6,02;2,56;3,49;4,67
"RUXOLITINIB";"ASTHENIA";136;42,6294431241012;3,23;2,56;2,95;3,39
"RUXOLITINIB";"THROMBOCYTOPENIA";54;13,3653257096181;4,11;2,56;3,21;3,98
"SELEXIPAG";"FATIGUE";115;35,046971875964;3,29;2,56;2,99;3,47
"SEMAGLUTIDE";"DIARRHOEA";135;42,2302538679782;3,21;2,56;2,96;3,4
"TRAZODONE HYDROCHLORIDE";"TOXICITY TO VARIOUS AGENTS";18;1,58921441264517;11,37;2,56;5,59;14,26
"ALPRAZOLAM";"INTENTIONAL PRODUCT MISUSE";31;5,53537337232087;5,66;2,55;3,43;4,55
"BRIMONIDINE TARTRATE";"PRODUCT QUALITY ISSUE";17;1,40396856086445;12,19;2,55;6,21;15,65
"BUDESONIDEFORMOTEROL FUMARATE DIHYDRATE";"CHEST DISCOMFORT";22;2,60565956577844;8,51;2,55;3,81;7,46
"DUPILUMAB";"CONDITION AGGRAVATED";313;108,225444149479;2,96;2,55;2,8;3,07
"FINASTERIDE";"FATIGUE";45;10,2855243549025;4,38;2,55;3,27;4,13
"INFLIXIMABDYYB";"PHARYNGITIS STREPTOCOCCAL";14;0,891557575415256;16,3;2,55;9,66;21,7
"LURASIDONE HYDROCHLORIDE";"TACHYPHRENIA";6;0,0507214577748426;133,59;2,55;57,68;137,09
"MACITENTAN";"DEATH";277;94,7745449884645;2,95;2,55;2,82;3,11
"METHOTREXATE SODIUM";"ABDOMINAL DISCOMFORT";76;21,1596591921237;3,64;2,55;3,09;3,71
"METHOTREXATE SODIUM";"STOMATITIS";38;7,92627270712855;4,89;2,55;3,33;4,29
"NINTEDANIB";"GASTROINTESTINAL DISORDER";23;2,90587159311606;8;2,55;3,7;5,59
"NIRAPARIB";"MALAISE";80;22,6065111509869;3,55;2,55;3,07;3,67
"TRAMADOL";"SOMNOLENCE";27;4,21725850390382;6,44;2,55;3,51;4,76
"ADALIMUMAB";"GENERAL PHYSICAL CONDITION ABNORMAL";31;5,55936982694572;6,74;2,54;3,42;4,54
"CYCLOSPORINE";"PRODUCT USE IN UNAPPROVED INDICATION";107;32,4171876832972;3,33;2,54;2,98;3,48
"DOXORUBICIN HYDROCHLORIDE";"ANAEMIA";34;6,57028402104632;5,21;2,54;3,38;4,42
"ELEXACAFTORIVACAFTORTEZACAFTOR";"HOSPITALISATION";62;16,3180909718933;3,84;2,54;3,13;3,83
"ENZALUTAMIDE";"DEATH";88;25,5492181491925;3,46;2,54;3,03;3,6
"HYDROXYCHLOROQUINE";"DRUG INEFFECTIVE";82;23,3889506819199;3,51;2,54;3,06;3,64
"MACITENTAN";"BACK PAIN";104;31,3099900503565;3,36;2,54;2,99;3,5
"OCTREOTIDE ACETATE";"PALPITATIONS";30;5,23103810843808;5,79;2,54;3,44;4,58
"PARATHYROID HORMONE";"MUSCLE SPASMS";20;2,06872205736035;9,71;2,54;4,27;10,75
"RITUXIMAB";"CREACTIVE PROTEIN INCREASED";40;8,62071872053667;4,76;2,54;3,3;4,23
"ABATACEPT";"LOCALISED INFECTION";30;5,26425210398029;5,91;2,53;3,43;4,56
"ACETAMINOPHEN";"CARDIORESPIRATORY ARREST";29;4,94129275848435;6,01;2,53;3,44;4,6
"AMINOLEVULINIC ACID HYDROCHLORIDE";"WRONG TECHNIQUE IN PRODUCT USAGE PROCESS";21;2,34057325587963;9;2,53;3,95;9
"CANAKINUMAB";"PULMONARY EMBOLISM";18;1,61324997067245;11,27;2,53;5,28;13,85
"CLOPIDOGREL BISULFATE";"MYOCARDIAL INFARCTION";27;4,27287874903871;6,39;2,53;3,48;4,72
"CYTARABINE";"COLITIS";12;0,611368662533292;19,84;2,53;12,91;27,88
"CYTARABINE";"PYREXIA";29;4,91044886361168;5,92;2,53;3,45;4,62
"DICLOFENAC SODIUM";"PERIORBITAL OEDEMA";7;0,108133942187792;69,43;2,53;38,94;87,83
"EMTRICITABINETENOFOVIR DISOPROXIL FUMARATE";"RENAL IMPAIRMENT";25;3,60053702006005;7,02;2,53;3,55;4,9
"EPOPROSTENOL";"ABDOMINAL DISTENSION";21;2,35141793282035;9;2,53;3,93;8,85
"ESTROGENS CONJUGATED";"MALAISE";51;12,5165993943317;4,09;2,53;3,19;3,98
"HUMAN C1ESTERASE INHIBITOR";"PRODUCT DOSE OMISSION";60;15,6863733332175;3,84;2,53;3,13;3,85
"LURASIDONE HYDROCHLORIDE";"ANXIETY";35;6,95176595310199;5,05;2,53;3,35;4,37
"METHOTREXATE";"PNEUMOCYSTIS JIROVECII PNEUMONIA";19;1,83046502635135;10,99;2,53;4,7;12,3
"METHOTREXATE";"SWELLING";55;13,8776150400375;4,03;2,53;3,17;3,92
"ONABOTULINUMTOXINA";"MUSCULAR WEAKNESS";79;22,4036492164113;3,61;2,53;3,06;3,66
"PREGABALIN";"PRODUCT PRESCRIBING ERROR";43;9,68048175391794;4,58;2,53;3,27;4,16
"RITUXIMAB";"SEPTIC SHOCK";36;7,29122476201235;5,08;2,53;3,34;4,33
"SERTRALINE HYDROCHLORIDE";"GENERALISED TONICCLONIC SEIZURE";20;2,07221094982164;9,99;2,53;4,25;10,7
"TIOTROPIUM BROMIDE MONOHYDRATE";"CHEST DISCOMFORT";21;2,34192884049722;9,04;2,53;3,95;8,98
"ADALIMUMAB";"DRUG SPECIFIC ANTIBODY";24;3,3065532957651;9,5;2,52;3,57;5
"ADALIMUMAB";"IMMUNOSUPPRESSION";42;9,44729513075743;5,11;2,52;3,25;4,14
"BRIVARACETAM";"BEHAVIOUR DISORDER";7;0,108375079836113;66,49;2,52;38,77;87,66
"CARBIDOPALEVODOPA";"UNINTENTIONAL MEDICAL DEVICE REMOVAL";21;2,36917739475754;9,31;2,52;3,89;8,6
"CLONAZEPAM";"DRUG INTERACTION";26;3,97948809301396;6,57;2,52;3,49;4,76
"CLOZAPINE";"SALIVARY HYPERSECRETION";15;1,06052772213991;15,11;2,52;7,98;19,1
"CORTICOTROPIN";"PRODUCT DOSE OMISSION";28;4,64557979483748;6,04;2,52;3,44;4,63
"ESKETAMINE";"DEPRESSION";26;3,98027016106257;6,56;2,52;3,49;4,76
"ETANERCEPT";"RED BLOOD CELL SEDIMENTATION RATE ABNORMAL";19;1,84137922045195;11,49;2,52;4,62;12,13
"FINGOLIMOD HYDROCHLORIDE";"HEADACHE";356;125,948174957312;2,87;2,52;2,75;3
"FLUTICASONE PROPIONATESALMETEROL XINAFOATE";"INTENTIONAL PRODUCT MISUSE";27;4,2969338587672;6,35;2,52;3,47;4,7
"LANSOPRAZOLE";"GASTROOESOPHAGEAL REFLUX DISEASE";26;3,96743121059789;6,64;2,52;3,49;4,77
"LEFLUNOMIDE";"GASTROINTESTINAL DISORDER";20;2,09222754704357;9,65;2,52;4,17;10,41
"LEVOFLOXACIN";"HYPOKALAEMIA";19;1,85089438171004;10,43;2,52;4,55;11,98
"METFORMIN HYDROCHLORIDE";"DIABETES MELLITUS";38;8,01975156304989;4,83;2,52;3,3;4,26
"NIRAPARIB";"NASOPHARYNGITIS";49;11,8415790822866;4,16;2,52;3,2;4,01
"OCTREOTIDE ACETATE";"BALANCE DISORDER";27;4,31081773904127;6,33;2,52;3,46;4,69
"OMALIZUMAB";"DISCOMFORT";43;9,75341394427331;4,52;2,52;3,25;4,13
"OMALIZUMAB";"EYE SWELLING";34;6,67929344496631;5,25;2,52;3,34;4,37
"PACLITAXEL";"CHEST DISCOMFORT";31;5,6491121355237;5,55;2,52;3,39;4,49
"PEGFILGRASTIM";"INCORRECT DOSE ADMINISTERED BY DEVICE";23;2,99374780043361;7,94;2,52;3,62;5,22
"PREGABALIN";"PRODUCT USE IN UNAPPROVED INDICATION";225;76,5726106734909;2,99;2,52;2,81;3,14
"PREGABALIN";"SUICIDAL IDEATION";57;14,6791305141228;3,99;2,52;3,14;3,88
"QUETIAPINE FUMARATE";"DELIRIUM";12;0,612189833984333;19,93;2,52;12,85;27,84
"RITUXIMAB";"ILLDEFINED DISORDER";43;9,76828192684188;4,51;2,52;3,25;4,13
"SECUKINUMAB";"RHINORRHOEA";110;33,7654491025769;3,39;2,52;2,96;3,45
"TERIPARATIDE";"INJECTION SITE BRUISING";20;2,09794316103216;9,65;2,52;4,15;10,33
"UMECLIDINIUM BROMIDEVILANTEROL TRIFENATATE";"DYSPNOEA";56;14,350655416473;3,91;2,52;3,14;3,89
"USTEKINUMAB";"PRODUCT STORAGE ERROR";66;17,8488566599612;3,8;2,52;3,1;3,77
"VALBENAZINE";"ADVERSE DRUG REACTION";30;5,32424106813116;5,7;2,52;3,4;4,53
"VENETOCLAX";"HYPOCALCAEMIA";19;1,85146789827902;10,62;2,52;4,55;11,97
"VENLAFAXINE HYDROCHLORIDE";"SMALL FOR DATES BABY";9;0,27003071789502;36,21;2,52;22,49;48,18
"ABATACEPT";"UPPER RESPIRATORY TRACT INFECTION";50;12,2931408287314;4,16;2,51;3,17;3,97
"AMIKACIN";"PRODUCT DOSE OMISSION";59;15,5053767178342;3,82;2,51;3,11;3,82
"AMLODIPINE BESYLATE";"DRUG INTERACTION";58;15,185795471826;3,86;2,51;3,11;3,83
"CARBIDOPALEVODOPA";"URINARY TRACT INFECTION";93;27,7850855278308;3,4;2,51;2,98;3,52
"DALFAMPRIDINE";"URINARY INCONTINENCE";27;4,34704704139312;6,44;2,51;3,45;4,66
"DICHLORPHENAMIDE";"CONFUSIONAL STATE";13;0,752505876372421;17,34;2,51;10,79;24,18
"INFLIXIMAB";"BASAL CELL CARCINOMA";23;3,02574959050048;7,92;2,51;3,59;5,13
"INFLIXIMAB";"OROPHARYNGEAL PAIN";62;16,5423685365334;3,81;2,51;3,1;3,79
"INFLIXIMABDYYB";"FLUSHING";29;4,99519897114603;5,88;2,51;3,42;4,57
"INSULIN GLARGINELIXISENATIDE";"PRODUCT STORAGE ERROR";10;0,372677149275066;26,98;2,51;18,16;38,78
"LEUPROLIDE ACETATE";"OCCUPATIONAL EXPOSURE TO PRODUCT";14;0,902715079575424;16,32;2,51;9,19;21,34
"LEVETIRACETAM";"CEREBRAL HAEMORRHAGE NEONATAL";6;0,0509647678344101;195,55;2,51;57,28;136,63
"LIRAGLUTIDE";"VOMITING";76;21,6507327543133;3,53;2,51;3,03;3,64
"METHOTREXATE";"PSORIASIS";83;24,12938881382;3,49;2,51;3,01;3,59
"MIRTAZAPINE";"DRUG INTERACTION";26;3,9881017036049;6,56;2,51;3,48;4,75
"OCTREOTIDE ACETATE";"PLATELET COUNT DECREASED";29;5,01776815158217;5,83;2,51;3,41;4,56
"OLANZAPINE";"ELECTROCARDIOGRAM QT PROLONGED";16;1,2371882046759;13,16;2,51;6,77;17,02
"PANITUMUMAB";"RASH";30;5,35085093348511;5,62;2,51;3,39;4,51
"RUXOLITINIB";"EATING DISORDER";22;2,70408717451848;8,45;2,51;3,68;5,75
"SACUBITRILVALSARTAN";"DIZZINESS";230;78,7854765618551;2,96;2,51;2,8;3,11
"SECUKINUMAB";"INFLAMMATORY BOWEL DISEASE";20;2,11247007503508;11,1;2,51;4,09;10,12
"SECUKINUMAB";"WOUND";46;10,9030713550198;4,47;2,51;3,2;4,04
"SELEXIPAG";"BACK PAIN";44;10,202546934945;4,34;2,51;3,22;4,08
"SELEXIPAG";"FEELING ABNORMAL";44;10,2151382305276;4,33;2,51;3,21;4,08
"SEMAGLUTIDE";"ABDOMINAL DISTENSION";32;6,03756533526823;5,36;2,51;3,36;4,43
"TICAGRELOR";"MYOCARDIAL INFARCTION";17;1,42271212509613;12,03;2,51;5,88;15,28
"USTEKINUMAB";"CHOLELITHIASIS";34;6,71899426048949;5,27;2,51;3,33;4,36
"VALSARTAN";"BLOOD PRESSURE INCREASED";33;6,38733440795276;5,2;2,51;3,34;4,39
"VEDOLIZUMAB";"NEPHROLITHIASIS";29;5,02239538753644;5,89;2,51;3,41;4,56
"ADALIMUMAB";"LIGAMENT RUPTURE";27;4,36029006034958;7,7;2,5;3,44;4,66
"ALEMTUZUMAB";"PARAESTHESIA";25;3,69234746414435;6,81;2,5;3,49;4,81
"ARIPIPRAZOLE";"COMPULSIVE HOARDING";5;0,0104775394401262;1667,74;2,5;98,37;254,22
"IBRUTINIB";"SPINAL OPERATION";18;1,63708349445383;11,68;2,5;5,02;13,43
"LENALIDOMIDE";"DEEP VEIN THROMBOSIS";60;15,9409690692087;3,94;2,5;3,09;3,8
"RANITIDINE";"ABDOMINAL PAIN UPPER";20;2,12244578747735;9,46;2,5;4,05;9,98
"ROMOSOZUMABAQQG";"FALL";35;7,09201030591895;4,95;2,5;3,31;4,31
"TOFACITINIB CITRATE";"OROPHARYNGEAL PAIN";142;46,0067822679104;3,2;2,5;2,87;3,29
"ACETAMINOPHEN";"SUICIDE ATTEMPT";28;4,72517259807351;6,07;2,49;3,41;4,59
"ALEMTUZUMAB";"CHILLS";22;2,74260402591252;8,08;2,49;3,63;5,46
"ALPHA1PROTEINASE INHIBITOR HUMAN";"INFLUENZA LIKE ILLNESS";19;1,8757815249458;10,22;2,49;4,39;11,59
"ALTEPLASE";"PREGNANCY";9;0,27127985436155;33,97;2,49;22,23;47,95
"BUPRENORPHINE HYDROCHLORIDENALOXONE HYDROCHLORIDE";"PRODUCT SUBSTITUTION ISSUE";11;0,489509426092397;22,62;2,49;14,88;32,23
"CORTICOTROPIN";"INJECTION SITE BRUISING";11;0,488779495913694;22,67;2,49;14,95;32,28
"DENOSUMAB";"BACK PAIN";83;24,323463344905;3,45;2,49;2,99;3,57
"ENOXAPARIN SODIUM";"INJECTION SITE BRUISING";13;0,7553864936848;17,36;2,49;10,63;24,06
"GADOTERATE MEGLUMINE";"PRODUCT USE IN UNAPPROVED INDICATION";21;2,41947523233938;8,7;2,49;3,78;7,8
"INTERFERON BETA1A";"GAIT INABILITY";29;5,07114429589979;5,83;2,49;3,39;4,53
"LEFLUNOMIDE";"RASH";53;13,4934501800929;3,94;2,49;3,13;3,89
"LEVETIRACETAM";"SMALL FOR DATES BABY";10;0,373741630785674;29,33;2,49;18,01;38,66
"LIRAGLUTIDE";"PANCREATITIS ACUTE";15;1,07026012452261;14,41;2,49;7,67;18,84
"LURASIDONE HYDROCHLORIDE";"DYSKINESIA";15;1,06905226386976;14,21;2,49;7,71;18,88
"METHOXY POLYETHYLENE GLYCOLEPOETIN BETA";"NO ADVERSE EVENT";16;1,24544336741122;12,91;2,49;6,58;16,84
"MONTELUKAST SODIUM";"SELFINJURIOUS IDEATION";7;0,108794355206618;70,42;2,49;38,49;87,37
"NATALIZUMAB";"DECREASED IMMUNE RESPONSIVENESS";18;1,64525393315056;11,43;2,49;4,93;13,29
"RITUXIMAB";"HERPES ZOSTER";52;13,1060114964003;4,05;2,49;3,14;3,91
"RUXOLITINIB";"ABDOMINAL DISTENSION";50;12,4088130379433;4,09;2,49;3,15;3,94
"SACUBITRILVALSARTAN";"DEATH";347;124,314662906947;2,83;2,49;2,72;2,96
"USTEKINUMAB";"SURGERY";49;12,0981017470531;4,18;2,49;3,15;3,95
"ABATACEPT";"MOBILITY DECREASED";60;16,0670905765145;3,81;2,48;3,07;3,77
"AMLODIPINE BESYLATE";"HYPOKALAEMIA";26;4,07890849369349;6,51;2,48;3,44;4,69
"CABOZANTINIB SMALATE";"DRUG INTOLERANCE";68;18,9621783202047;3,63;2,48;3,03;3,68
"CORTICOTROPIN";"FATIGUE";33;6,51839815084355;5,07;2,48;3,3;4,33
"DALFAMPRIDINE";"BLADDER DISORDER";18;1,65697626423472;11,64;2,48;4,82;13,08
"FINGOLIMOD HYDROCHLORIDE";"MATERNAL EXPOSURE DURING PREGNANCY";68;19,0362140954731;3,65;2,48;3,02;3,67
"GOLIMUMAB";"INFLUENZA";82;24,1569958159359;3,43;2,48;2,97;3,55
"HUMAN IMMUNOGLOBULIN G";"NASOPHARYNGITIS";134;43,5194756668216;3,12;2,48;2,86;3,28
"HYDROCHLOROTHIAZIDE";"DRUG INTERACTION";20;2,16201625832577;9,29;2,48;3,93;9,38
"IBUPROFEN";"DRUGINDUCED LIVER INJURY";24;3,42554277694985;7,2;2,48;3,49;4,85
"LAMOTRIGINE";"DRUG INTERACTION";38;8,23461172493798;4,65;2,48;3,24;4,19
"LEFLUNOMIDE";"MOBILITY DECREASED";21;2,45737511893952;8,62;2,48;3,72;7,1
"METHOTREXATE";"DRUG HYPERSENSITIVITY";111;34,7612911074518;3,23;2,48;2,91;3,39
"METHOTREXATE";"OROPHARYNGEAL PAIN";60;16,0823604551636;3,79;2,48;3,07;3,77
"MIRTAZAPINE";"SOMNOLENCE";27;4,43770610751698;6,12;2,48;3,41;4,61
"NINTEDANIB";"FATIGUE";100;30,6872640218284;3,27;2,48;2,93;3,44
"OCTREOTIDE ACETATE";"PRODUCT USE IN UNAPPROVED INDICATION";63;17,1820545796601;3,69;2,48;3,05;3,73
"PACLITAXEL";"ABDOMINAL PAIN";50;12,5243701093592;4,02;2,48;3,13;3,91
"RIBOCICLIB";"BLOOD ALKALINE PHOSPHATASE INCREASED";12;0,617529620827341;19,92;2,48;12,47;27,54
"SECUKINUMAB";"SINUSITIS";176;59,3365586398968;3,07;2,48;2,81;3,17
"TERIFLUNOMIDE";"VISUAL IMPAIRMENT";42;9,63739849408452;4,4;2,48;3,2;4,08
"TOFACITINIB CITRATE";"LARYNGITIS";31;5,82194917426648;5,75;2,48;3,33;4,41
"VENLAFAXINE HYDROCHLORIDE";"SEIZURE";40;8,96256500940654;4,5;2,48;3,22;4,12
"ALPROSTADIL";"DRUG INEFFECTIVE";41;9,35558027276796;4,39;2,47;3,2;4,08
"CENEGERMINBKBJ";"PRODUCT DOSE OMISSION";34;6,87787138456458;4,95;2,47;3,28;4,29
"INFLIXIMAB";"THERAPEUTIC RESPONSE SHORTENED";27;4,46944720823431;6,23;2,47;3,4;4,59
"LEVODOPA";"DYSKINESIA";15;1,07619515204706;14,12;2,47;7,49;18,69
"MACITENTAN";"VASCULAR DEVICE INFECTION";14;0,910816001112275;16,7;2,47;8,85;21,07
"NIVOLUMAB";"ADRENOCORTICOTROPIC HORMONE DEFICIENCY";9;0,272431232322004;44,13;2,47;21,99;47,74
"OCTREOTIDE ACETATE";"GAIT INABILITY";21;2,47432644389313;8,61;2,47;3,69;6,72
"OMALIZUMAB";"HEART RATE DECREASED";35;7,23278472707998;4,98;2,47;3,27;4,26
"RISANKIZUMABRZAA";"PSORIASIS";23;3,11925234294553;7,41;2,47;3,52;4,96
"TIOTROPIUM BROMIDE MONOHYDRATE";"PNEUMONIA";44;10,4287210146029;4,23;2,47;3,17;4,01
"BOSENTAN";"COUGH";67;18,7795350170969;3,59;2,46;3,01;3,66
"CARBIDOPALEVODOPA";"INSOMNIA";115;36,5624959267289;3,19;2,46;2,88;3,34
"CLOFAZIMINE";"DYSPNOEA";26;4,16138408665314;6,26;2,46;3,4;4,63
"DIMETHYL FUMARATE";"MUSCULOSKELETAL DISORDER";22;2,82224896701845;8,09;2,46;3,55;5,15
"ELOTUZUMAB";"MALIGNANT NEOPLASM PROGRESSION";12;0,62077085840658;19,4;2,46;12,23;27,37
"ESCITALOPRAM OXALATE";"BRADYCARDIA";18;1,67629334503539;10,87;2,46;4,65;12,74
"METHOTREXATE";"PAIN IN EXTREMITY";137;44,9545835704882;3,08;2,46;2,83;3,25
"PALIVIZUMAB";"CARDIAC DISORDER";29;5,20162148775412;5,65;2,46;3,34;4,46
"PHENYTOIN";"MEMORY IMPAIRMENT";20;2,18681867752293;9,19;2,46;3,86;9
"PRAVASTATIN SODIUM";"MYALGIA";11;0,492694180979236;22,39;2,46;14,57;31,99
"PREGABALIN";"RESTLESS LEGS SYNDROME";25;3,82819051177664;6,87;2,46;3,43;4,69
"RIBOCICLIB";"NAUSEA";80;23,5164820841245;3,41;2,46;2,97;3,55
"SEMAGLUTIDE";"ABDOMINAL PAIN UPPER";49;12,2889611094939;4,02;2,46;3,11;3,9
"VENETOCLAX";"BLOOD URIC ACID INCREASED";11;0,492255353907516;24,26;2,46;14,61;32,02
"ABATACEPT";"MUSCULOSKELETAL PAIN";57;15,1996011452952;3,83;2,45;3,06;3,77
"ABATACEPT";"PANNICULITIS";13;0,763687277056296;19,34;2,45;10,18;23,72
"ACETAMINOPHEN";"DRUGINDUCED LIVER INJURY";25;3,83613284729252;6,7;2,45;3,42;4,69
"ALEMTUZUMAB";"THROMBOCYTOPENIA";22;2,84153563406167;7,8;2,45;3,54;5,1
"AMBRISENTAN";"DEATH";177;60,572160984363;2,94;2,45;2,77;3,12
"CEPHALEXIN";"RASH";29;5,2216033263961;5,56;2,45;3,33;4,45
"DALFAMPRIDINE";"FATIGUE";359;130,706581102629;2,78;2,45;2,68;2,92
"DULAGLUTIDE";"WEIGHT DECREASED";100;31,1830517164221;3,24;2,45;2,89;3,39
"DUPILUMAB";"INCORRECT DOSE ADMINISTERED BY DEVICE";36;7,69685521748009;4,9;2,45;3,22;4,19
"ENASIDENIB MESYLATE";"DEATH";27;4,55037169956421;5,94;2,45;3,36;4,54
"ERENUMABAOOE";"PRODUCT STORAGE ERROR";41;9,44776219917535;4,42;2,45;3,17;4,05
"ETONOGESTREL";"SURGERY";25;3,86161088638724;6,59;2,45;3,41;4,67
"IBUPROFEN";"URTICARIA";64;17,8382618103137;3,63;2,45;3,01;3,67
"LEVODOPA";"DRUG INEFFECTIVE";127;41,4580616008933;3,07;2,45;2,83;3,27
"METFORMIN HYDROCHLORIDE";"BLOOD GLUCOSE ABNORMAL";19;1,93328959545358;10,27;2,45;4,1;10,68
"NIVOLUMAB";"ADVERSE EVENT";55;14,4855578100357;3,88;2,45;3,07;3,8
"OCTREOTIDE ACETATE";"URINARY TRACT INFECTION";40;9,10149288100835;4,42;2,45;3,18;4,08
"OMALIZUMAB";"BLOOD PRESSURE DIASTOLIC DECREASED";20;2,22144474037513;9,58;2,45;3,78;8,42
"OMALIZUMAB";"INFLUENZA LIKE ILLNESS";55;14,4805286780009;3,88;2,45;3,07;3,8
"QUETIAPINE FUMARATE";"SOMNOLENCE";25;3,85304072402122;6,52;2,45;3,41;4,67
"RITUXIMAB";"NONHODGKINS LYMPHOMA";14;0,916651097719403;16,98;2,45;8,61;20,88
"STIRIPENTOL";"PRODUCT USE IN UNAPPROVED INDICATION";19;1,92801932577045;9,87;2,45;4,12;10,76
"TOBRAMYCIN";"PNEUMONIA";43;10,146863689884;4,25;2,45;3,16;4,01
"TOCILIZUMAB";"FIBROMYALGIA";22;2,845571974157;7,97;2,45;3,53;5,09
"TRASTUZUMAB";"PULMONARY EMBOLISM";24;3,49164056152486;6,96;2,45;3,45;4,78
"VENETOCLAX";"HAEMOGLOBIN DECREASED";40;9,07366212053407;4,46;2,45;3,19;4,09
"ALEMTUZUMAB";"PAIN IN EXTREMITY";38;8,44985857602788;4,51;2,44;3,19;4,11
"AMOXICILLIN";"ERYTHEMA";46;11,3110719111571;4,08;2,44;3,11;3,93
"APIXABAN";"SUBDURAL HAEMATOMA";23;3,19197815423251;7,68;2,44;3,47;4,86
"BUPROPION HYDROCHLORIDE";"FEELING ABNORMAL";25;3,88619389204854;6,46;2,44;3,4;4,65
"CAPECITABINE";"NEUROPATHY PERIPHERAL";38;8,44789906108386;4,55;2,44;3,19;4,11
"CLOFAZIMINE";"COUGH";21;2,53878405797731;8,29;2,44;3,61;5,6
"DENOSUMAB";"MYALGIA";58;15,6867469879518;3,74;2,44;3,03;3,73
"ELAGOLIX SODIUM";"DEPRESSION";23;3,20263383139482;7,21;2,44;3,46;4,85
"ETANERCEPT";"ARTHRITIS";84;25,2810535325579;3,41;2,44;2,93;3,48
"ETONOGESTREL";"WEIGHT INCREASED";59;16,0551857628857;3,71;2,44;3,03;3,72
"IRBESARTAN";"SMALL INTESTINAL OBSTRUCTION";7;0,109502561272859;65,59;2,44;38;86,87
"LANSOPRAZOLE";"URINARY RETENTION";18;1,69395939328899;10,86;2,44;4,51;12,44
"OMALIZUMAB";"ARTHRALGIA";221;77,6159328985614;2,89;2,44;2,73;3,04
"PREGABALIN";"MOVEMENT DISORDER";33;6,65313109632906;5,14;2,44;3,26;4,28
"RUCAPARIB CAMSYLATE";"ASTHENIA";22;2,86584491590596;7,69;2,44;3,52;5,04
"SACUBITRILVALSARTAN";"CEREBROVASCULAR ACCIDENT";71;20,4620675272312;3,53;2,44;2,97;3,59
